local_file, rouge-1 f1-score, rouge-1 precision, rouge-1 recall,rouge-2 f1-score, rouge-2 precision, rouge-2 recall, rouge-l f1-score, rouge-l precision, rouge-l recall, bleu-1, bleu-2, bleu-3, bleu-4
0,0.1995133780749582,0.1362126245847176,0.37272727272727274,0.04665629497374553,0.030612244897959183,0.09803921568627451,0.18978101797763458,0.12956810631229235,0.35454545454545455,0.18882769472856023,0.04488188976377953,0.020488573680063037,0.011829652996845422
1,0.2366992362311183,0.15728715728715728,0.4780701754385965,0.09045936055981733,0.05776173285198556,0.20846905537459284,0.21281215696944622,0.1414141414141414,0.4298245614035088,0.1795946890286513,0.07762237762237761,0.048285514345696286,0.03991596638655461
10,0.358974354714004,0.5833333333333334,0.25925925925925924,0.15094339231362755,0.2828282828282828,0.10294117647058823,0.32234431808396735,0.5238095238095238,0.2328042328042328,0.1290384802414248,0.05574462346429552,0.04178541357693781,0.03340958775481543
100,0.3461538413296274,0.291497975708502,0.4260355029585799,0.08359132648448685,0.06923076923076923,0.10546875,0.2980769182527043,0.25101214574898784,0.3668639053254438,0.35390199637023595,0.0818181818181818,0.030965391621129334,0.01824817518248175
1000,0.41297934605964104,0.38461538461538464,0.445859872611465,0.13360323388737744,0.12547528517110265,0.14285714285714285,0.37758111597114546,0.3516483516483517,0.40764331210191085,0.46846846846846846,0.1536144578313253,0.09365558912386708,0.0818181818181818
1001,0.3235294072568243,0.2462686567164179,0.4714285714285714,0.12018489565456889,0.08571428571428572,0.20103092783505155,0.3137254856881969,0.23880597014925373,0.45714285714285713,0.23781388478581983,0.09467455621301774,0.050370370370370364,0.040059347181008904
1002,0.314999996128125,0.2135593220338983,0.6,0.11504424451057693,0.0724907063197026,0.2785714285714286,0.29999999612812506,0.2033898305084746,0.5714285714285714,0.14583333333333334,0.06915477497255763,0.04505494505494505,0.034103410341034104
1003,0.23935090861003344,0.17002881844380405,0.4041095890410959,0.05822784440887701,0.038525963149078725,0.11917098445595854,0.22312372808265005,0.1585014409221902,0.3767123287671233,0.18347509113001215,0.05352798053527979,0.015834348355663823,0.006097560975609754
1004,0.23001948928088037,0.15649867374005305,0.4338235294117647,0.07329842566267392,0.04827586206896552,0.15217391304347827,0.20272904093780045,0.13793103448275862,0.38235294117647056,0.19554455445544555,0.07063197026022307,0.03225806451612903,0.01614906832298137
1005,0.10909090605012658,0.0670926517571885,0.2916666666666667,0.015923564585024065,0.009174311926605505,0.060240963855421686,0.10389610085532139,0.06389776357827476,0.2777777777777778,0.07407407407407407,0.013245033112582783,0.002652519893899204,2.2250738585072626e-308
1006,0.32285114862369196,0.240625,0.49044585987261147,0.09054593473139248,0.06273062730627306,0.16267942583732056,0.2809224274496878,0.209375,0.4267515923566879,0.25377229080932784,0.07554945054945053,0.035763411279229704,0.023415977961432504
